frequency,angle,length,velocity,thickness,target
-0.78894544,0.93264866,-0.37373954,-1.2308085,2.3380532,0.5272157
-0.7572148,0.93264866,-0.37373954,-1.2308085,2.3380532,0.4064935
-0.71596485,0.93264866,-0.37373954,-1.2308085,2.3380532,0.4229799
-0.6620227,0.93264866,-0.37373954,-1.2308085,2.3380532,0.44292298
-0.59856135,0.93264866,-0.37373954,-1.2308085,2.3380532,0.43600932
-0.51923466,0.93264866,-0.37373954,-1.2308085,2.3380532,0.40915257
-0.4081773,0.93264866,-0.37373954,-1.2308085,2.3380532,0.29507804
-0.2812546,0.93264866,-0.37373954,-1.2308085,2.3380532,0.18791717
-0.12260119,0.93264866,-0.37373954,-1.2308085,2.3380532,0.18446043
0.08364822,0.93264866,-0.37373954,-1.2308085,2.3380532,0.18419448
0.35335898,0.93264866,-0.37373954,-1.2308085,2.3380532,0.13367192
0.67066574,0.93264866,-0.37373954,-1.2308085,2.3380532,0.10016768
1.0831646,0.93264866,-0.37373954,-1.2308085,2.3380532,0.10335844
-0.8524068,1.4904429,-0.37373954,1.3129357,2.4788046,0.7317254
-0.8365415,1.4904429,-0.37373954,1.3129357,2.4788046,0.76523006
-0.81591654,1.4904429,-0.37373954,1.3129357,2.4788046,0.8091047
-0.78894544,1.4904429,-0.37373954,1.3129357,2.4788046,0.8157524
-0.7572148,1.4904429,-0.37373954,1.3129357,2.4788046,0.7248119
-0.71596485,1.4904429,-0.37373954,1.3129357,2.4788046,0.5027788
-0.6620227,1.4904429,-0.37373954,1.3129357,2.4788046,0.5533014
-0.59856135,1.4904429,-0.37373954,1.3129357,2.4788046,0.5599491
-0.51923466,1.4904429,-0.37373954,1.3129357,2.4788046,0.5264446
-0.4081773,1.4904429,-0.37373954,1.3129357,2.4788046,0.48256978
-0.2812546,1.4904429,-0.37373954,1.3129357,2.4788046,0.43896088
-0.12260119,1.4904429,-0.37373954,1.3129357,2.4788046,0.4152951
0.08364822,1.4904429,-0.37373954,1.3129357,2.4788046,0.34802043
0.35335898,1.4904429,-0.37373954,1.3129357,2.4788046,0.26372746
-0.8524068,1.4904429,-0.37373954,-0.72334456,3.1727722,0.5353791
-0.8365415,1.4904429,-0.37373954,-0.72334456,3.1727722,0.5654266
-0.81591654,1.4904429,-0.37373954,-0.72334456,3.1727722,0.51517004
-0.78894544,1.4904429,-0.37373954,-0.72334456,3.1727722,0.454809
-0.7572148,1.4904429,-0.37373954,-0.72334456,3.1727722,0.3170687
-0.71596485,1.4904429,-0.37373954,-0.72334456,3.1727722,0.3909911
-0.6620227,1.4904429,-0.37373954,-0.72334456,3.1727722,0.4143909
-0.59856135,1.4904429,-0.37373954,-0.72334456,3.1727722,0.42130455
-0.51923466,1.4904429,-0.37373954,-0.72334456,3.1727722,0.3944478
-0.4081773,1.4904429,-0.37373954,-0.72334456,3.1727722,0.2971256
-0.2812546,1.4904429,-0.37373954,-0.72334456,3.1727722,0.19980322
-0.12260119,1.4904429,-0.37373954,-0.72334456,3.1727722,0.1830511
0.08364822,1.4904429,-0.37373954,-0.72334456,3.1727722,0.15619433
0.35335898,1.4904429,-0.37373954,-0.72334456,3.1727722,0.08572869
0.67066574,1.4904429,-0.37373954,-0.72334456,3.1727722,0.075624265
1.0831646,1.4904429,-0.37373954,-0.72334456,3.1727722,0.021910949
